Date,Time,Min Delay
2024-09-23,13:10,39
2024-09-23,13:10,39
2024-09-23,13:32,12
2024-09-23,13:42,13
2024-09-23,13:58,15
2024-09-23,14:00,6
2024-09-23,14:00,0
2024-09-23,14:00,0
2024-09-23,14:01,4
2024-09-23,14:18,15
2024-09-23,14:21,10
2024-09-23,14:23,12
2024-09-23,14:25,20
2024-09-23,14:30,0
2024-09-23,14:35,30
2024-09-23,14:40,12
2024-09-23,14:40,24
2024-09-23,14:45,10
2024-09-23,14:51,25
2024-09-23,14:53,15
2024-09-23,14:53,8
2024-09-23,15:05,10
2024-09-23,15:13,18
2024-09-23,15:15,10
2024-09-23,15:16,10
2024-09-23,15:17,12
2024-09-23,15:17,12
2024-09-23,15:37,16
2024-09-23,15:44,10
2024-09-23,15:44,10
2024-09-23,15:48,22
2024-09-23,15:55,12
2024-09-23,15:55,20
2024-09-23,16:10,20
2024-09-23,16:12,2
2024-09-23,16:19,15
2024-09-23,16:20,20
2024-09-23,16:34,18
2024-09-23,16:37,10
2024-09-23,16:50,9
2024-09-23,16:56,0
2024-09-23,17:10,21
2024-09-23,17:11,15
2024-09-23,17:19,7
2024-09-23,17:26,23
2024-09-23,17:29,21
2024-09-23,17:39,12
2024-09-23,17:49,6
2024-09-23,17:51,20
2024-09-23,18:10,10
2024-09-23,18:14,8
2024-09-23,18:17,90
2024-09-23,18:19,20
2024-09-23,18:20,117
2024-09-23,18:26,22
2024-09-23,18:36,10
2024-09-23,18:36,8
2024-09-23,18:36,10
2024-09-23,18:39,117
2024-09-23,18:53,20
2024-09-23,18:55,22
2024-09-23,19:03,14
2024-09-23,19:07,20
2024-09-23,19:16,15
2024-09-23,19:27,7
2024-09-23,19:37,15
2024-09-23,19:42,22
2024-09-23,19:56,10
2024-09-23,20:13,8
2024-09-23,20:20,12
2024-09-23,20:32,8
2024-09-23,20:33,10
2024-09-23,20:36,16
2024-09-23,20:38,246
2024-09-23,20:45,15
2024-09-23,20:46,20
2024-09-23,20:47,5
2024-09-23,20:59,8
2024-09-23,21:00,15
2024-09-23,21:01,10
2024-09-23,21:02,16
2024-09-23,21:06,20
2024-09-23,21:08,25
2024-09-23,21:09,30
2024-09-23,21:44,19
2024-09-23,22:39,10
2024-09-23,22:49,15
2024-09-23,22:58,169
2024-09-23,23:12,20
2024-09-23,23:15,125
2024-09-23,23:31,10
2024-09-23,23:52,51
2024-09-23,00:26,25
2024-09-23,00:28,0
2024-09-23,00:41,10
2024-09-23,01:36,0
2024-09-24,03:41,17
2024-09-24,04:54,0
2024-09-24,05:11,16
2024-09-24,05:33,0
2024-09-24,05:58,10
2024-09-24,06:11,50
2024-09-24,06:16,8
2024-09-24,06:22,20
2024-09-24,06:27,20
2024-09-24,06:37,6
2024-09-24,06:43,98
2024-09-24,06:49,98
2024-09-24,06:49,20
2024-09-24,06:53,5
2024-09-24,06:55,18
2024-09-24,07:07,10
2024-09-24,07:13,0
2024-09-24,07:21,20
2024-09-24,07:32,10
2024-09-24,07:42,10
2024-09-24,07:48,10
2024-09-24,08:06,6
2024-09-24,08:10,18
2024-09-24,08:16,7
2024-09-24,08:17,6
2024-09-24,08:30,0
2024-09-24,08:30,0
2024-09-24,08:32,12
2024-09-24,08:36,13
2024-09-24,08:40,7
2024-09-24,08:43,6
2024-09-24,08:47,9
2024-09-24,09:04,19
2024-09-24,09:12,24
2024-09-24,09:14,86
2024-09-24,09:16,8
2024-09-24,09:21,53
2024-09-24,09:31,6
2024-09-24,09:47,0
2024-09-24,09:50,10
2024-09-24,09:53,24
2024-09-24,10:00,20
2024-09-24,10:22,0
2024-09-24,10:29,15
2024-09-24,10:32,20
2024-09-24,10:46,7
2024-09-24,10:48,12
2024-09-24,10:48,24
2024-09-24,10:48,15
2024-09-24,10:55,6
2024-09-24,11:04,10
2024-09-24,11:05,10
2024-09-24,11:07,0
2024-09-24,11:17,7
2024-09-24,11:45,20
2024-09-24,11:52,0
2024-09-24,12:10,0
2024-09-24,12:19,10
2024-09-24,12:26,15
2024-09-24,12:33,10
2024-09-24,12:47,24
2024-09-24,13:01,55
2024-09-24,13:03,12
2024-09-24,13:10,24
2024-09-24,13:13,65
2024-09-24,13:17,7
2024-09-24,13:39,20
2024-09-24,13:51,15
2024-09-24,14:03,15
2024-09-24,14:09,25
2024-09-24,14:22,3
2024-09-24,14:24,15
2024-09-24,14:30,5
2024-09-24,14:37,15
2024-09-24,14:38,15
2024-09-24,14:47,6
2024-09-24,14:54,5
2024-09-24,15:07,10
2024-09-24,15:14,11
2024-09-24,15:15,24
2024-09-24,15:25,12
2024-09-24,15:28,8
2024-09-24,15:28,11
2024-09-24,15:33,12
2024-09-24,15:34,10
2024-09-24,15:39,19
2024-09-24,15:39,15
2024-09-24,15:42,13
2024-09-24,15:44,18
2024-09-24,15:46,8
2024-09-24,15:49,9
2024-09-24,15:58,7
2024-09-24,16:04,15
2024-09-24,16:11,8
2024-09-24,16:11,10
2024-09-24,16:12,19
2024-09-24,16:16,8
2024-09-24,16:17,12
2024-09-24,16:23,5
2024-09-24,16:38,15
2024-09-24,16:39,7
2024-09-24,16:40,25
2024-09-24,16:47,8
2024-09-24,16:56,15
2024-09-24,17:14,20
2024-09-24,17:20,10
2024-09-24,17:21,126
2024-09-24,17:21,20
2024-09-24,17:37,30
2024-09-24,17:53,12
2024-09-24,18:06,98
2024-09-24,18:06,2
2024-09-24,18:11,40
2024-09-24,18:13,7
2024-09-24,18:15,103
2024-09-24,18:16,206
2024-09-24,18:25,0
2024-09-24,18:44,13
2024-09-24,19:06,5
2024-09-24,19:19,22
2024-09-24,19:21,20
2024-09-24,19:31,14
2024-09-24,19:32,8
2024-09-24,19:42,9
2024-09-24,19:45,7
2024-09-24,20:18,15
2024-09-24,20:29,9
2024-09-24,20:44,5
2024-09-24,20:54,8
2024-09-24,21:04,15
2024-09-24,21:21,20
2024-09-24,21:51,15
2024-09-24,21:55,0
2024-09-24,21:58,10
2024-09-24,22:16,22
2024-09-24,22:17,8
2024-09-24,22:46,22
2024-09-24,23:08,20
2024-09-24,23:28,20
2024-09-24,00:02,15
2024-09-24,00:12,15
2024-09-24,00:16,48
2024-09-24,00:25,70
2024-09-24,00:26,10
2024-09-24,00:28,15
2024-09-24,00:38,0
2024-09-24,00:49,22
2024-09-24,01:31,20
2024-09-24,01:41,0
2024-09-25,02:04,10
2024-09-25,02:14,0
2024-09-25,03:19,30
2024-09-25,04:09,0
2024-09-25,05:03,18
2024-09-25,05:38,5
2024-09-25,05:49,15
2024-09-25,05:58,17
2024-09-25,06:30,20
2024-09-25,06:46,20
2024-09-25,07:16,154
2024-09-25,07:19,10
2024-09-25,07:24,9
2024-09-25,07:25,20
2024-09-25,07:38,13
2024-09-25,07:44,14
2024-09-25,08:01,23
2024-09-25,08:13,26
2024-09-25,08:23,30
2024-09-25,08:24,13
2024-09-25,08:24,10
2024-09-25,08:31,0
2024-09-25,08:43,23
2024-09-25,08:52,0
2024-09-25,08:54,10
2024-09-25,09:03,8
2024-09-25,09:04,15
2024-09-25,09:15,0
2024-09-25,09:16,9
2024-09-25,09:19,0
2024-09-25,09:24,10
2024-09-25,09:32,6
2024-09-25,09:33,0
2024-09-25,09:39,10
2024-09-25,10:03,6
2024-09-25,10:08,12
2024-09-25,10:11,0
2024-09-25,10:21,0
2024-09-25,10:37,10
2024-09-25,10:37,10
2024-09-25,10:38,6
2024-09-25,11:02,10
2024-09-25,11:07,19
2024-09-25,11:08,0
2024-09-25,11:30,10
2024-09-25,11:33,0
2024-09-25,11:37,9
2024-09-25,11:46,8
2024-09-25,12:11,17
2024-09-25,12:32,10
2024-09-25,12:36,25
2024-09-25,12:43,0
2024-09-25,12:46,20
2024-09-25,13:15,20
2024-09-25,13:18,7
2024-09-25,13:33,12
2024-09-25,13:45,10
2024-09-25,13:51,15
2024-09-25,13:53,14
2024-09-25,13:55,25
2024-09-25,14:00,0
2024-09-25,14:02,0
2024-09-25,14:05,0
2024-09-25,14:07,24
2024-09-25,14:07,20
2024-09-25,14:07,12
2024-09-25,14:23,25
2024-09-25,14:23,6
2024-09-25,14:32,6
2024-09-25,14:39,8
2024-09-25,14:47,16
2024-09-25,15:00,33
2024-09-25,15:00,0
2024-09-25,15:10,10
2024-09-25,15:19,6
2024-09-25,15:28,1
2024-09-25,15:36,0
2024-09-25,15:39,8
2024-09-25,15:45,7
2024-09-25,15:46,12
2024-09-25,15:49,22
2024-09-25,15:51,10
2024-09-25,15:53,8
2024-09-25,15:54,5
2024-09-25,15:56,0
2024-09-25,15:57,0
2024-09-25,16:11,0
2024-09-25,16:19,12
2024-09-25,16:20,9
2024-09-25,16:25,8
2024-09-25,16:29,12
2024-09-25,16:29,23
2024-09-25,16:35,14
2024-09-25,16:42,10
2024-09-25,16:43,10
2024-09-25,16:45,10
2024-09-25,16:46,14
2024-09-25,16:52,20
2024-09-25,17:07,14
2024-09-25,17:10,30
2024-09-25,17:14,10
2024-09-25,17:31,15
2024-09-25,17:39,19
2024-09-25,17:43,0
2024-09-25,17:43,19
2024-09-25,17:54,12
2024-09-25,17:56,13
2024-09-25,17:57,8
2024-09-25,17:58,30
2024-09-25,18:00,12
2024-09-25,18:00,12
2024-09-25,18:02,1
2024-09-25,18:17,23
2024-09-25,18:24,10
2024-09-25,18:27,21
2024-09-25,18:34,25
2024-09-25,18:37,12
2024-09-25,18:40,10
2024-09-25,18:43,6
2024-09-25,19:05,8
2024-09-25,19:12,100
2024-09-25,19:16,24
2024-09-25,19:18,15
2024-09-25,19:25,12
2024-09-25,19:34,14
2024-09-25,19:36,20
2024-09-25,19:39,20
2024-09-25,19:46,8
2024-09-25,19:48,12
2024-09-25,19:48,9
2024-09-25,19:51,8
2024-09-25,19:55,8
2024-09-25,19:55,12
2024-09-25,19:55,8
2024-09-25,20:04,8
2024-09-25,20:06,22
2024-09-25,20:07,8
2024-09-25,20:10,10
2024-09-25,20:16,12
2024-09-25,20:22,20
2024-09-25,20:22,15
2024-09-25,20:32,30
2024-09-25,20:51,20
2024-09-25,20:53,8
2024-09-25,20:54,12
2024-09-25,20:57,57
2024-09-25,20:57,14
2024-09-25,21:01,10
2024-09-25,21:17,20
2024-09-25,21:29,10
2024-09-25,21:31,0
2024-09-25,21:36,13
2024-09-25,21:45,0
2024-09-25,21:49,10
2024-09-25,21:56,0
2024-09-25,22:00,1
2024-09-25,22:34,30
2024-09-25,22:52,30
2024-09-25,23:17,20
2024-09-25,23:24,26
2024-09-25,23:43,20
2024-09-25,23:45,17
2024-09-25,23:51,10
2024-09-25,00:33,12
2024-09-25,01:00,0
2024-09-26,02:05,5
2024-09-26,02:27,17
2024-09-26,03:08,17
2024-09-26,05:08,20
2024-09-26,05:28,15
2024-09-26,05:43,10
2024-09-26,05:46,25
2024-09-26,05:58,10
2024-09-26,06:11,10
2024-09-26,06:33,18
2024-09-26,06:35,8
2024-09-26,06:37,12
2024-09-26,06:41,25
2024-09-26,07:04,150
2024-09-26,07:14,6
2024-09-26,07:33,18
2024-09-26,07:55,12
2024-09-26,08:05,82
2024-09-26,08:08,25
2024-09-26,08:14,10
2024-09-26,08:20,3
2024-09-26,09:00,0
2024-09-26,09:00,0
2024-09-26,09:22,0
2024-09-26,09:47,19
2024-09-26,09:53,23
2024-09-26,09:56,10
2024-09-26,10:07,26
2024-09-26,10:16,16
2024-09-26,10:25,30
2024-09-26,10:26,10
2024-09-26,10:34,14
2024-09-26,10:38,16
2024-09-26,10:39,10
2024-09-26,10:44,12
2024-09-26,11:10,10
2024-09-26,11:10,0
2024-09-26,11:14,8
2024-09-26,11:15,10
2024-09-26,11:15,20
2024-09-26,11:17,133
2024-09-26,11:17,8
2024-09-26,11:25,10
2024-09-26,11:58,30
2024-09-26,12:00,0
2024-09-26,12:02,15
2024-09-26,12:23,15
2024-09-26,12:24,9
2024-09-26,12:31,9
2024-09-26,12:43,8
2024-09-26,12:46,7
2024-09-26,12:49,12
2024-09-26,12:53,20
2024-09-26,13:09,20
2024-09-26,13:10,20
2024-09-26,13:26,32
2024-09-26,13:30,105
2024-09-26,13:31,11
2024-09-26,13:33,15
2024-09-26,13:55,10
2024-09-26,13:59,30
2024-09-26,14:02,14
2024-09-26,14:14,8
2024-09-26,14:23,27
2024-09-26,14:31,8
2024-09-26,14:32,0
2024-09-26,14:34,0
2024-09-26,14:47,10
2024-09-26,14:49,23
2024-09-26,15:10,10
2024-09-26,15:10,12
2024-09-26,15:15,26
2024-09-26,15:19,20
2024-09-26,15:20,22
2024-09-26,15:23,10
2024-09-26,15:27,6
2024-09-26,15:29,4
2024-09-26,15:29,6
2024-09-26,15:44,6
2024-09-26,15:47,0
2024-09-26,15:47,8
2024-09-26,16:00,0
2024-09-26,16:00,20
2024-09-26,16:01,8
2024-09-26,16:01,12
2024-09-26,16:07,15
2024-09-26,16:10,0
2024-09-26,16:16,248
2024-09-26,16:18,17
2024-09-26,16:22,0
2024-09-26,16:23,9
2024-09-26,16:23,0
2024-09-26,16:30,0
2024-09-26,16:30,22
2024-09-26,16:34,0
2024-09-26,16:35,0
2024-09-26,16:35,7
2024-09-26,16:42,0
2024-09-26,16:48,8
2024-09-26,16:53,10
2024-09-26,17:02,40
2024-09-26,17:11,10
2024-09-26,17:18,22
2024-09-26,17:23,20
2024-09-26,17:27,0
2024-09-26,17:39,7
2024-09-26,17:50,10
2024-09-26,17:51,10
2024-09-26,17:56,6
2024-09-26,18:00,24
2024-09-26,18:03,10
2024-09-26,18:06,40
2024-09-26,18:08,9
2024-09-26,18:11,0
2024-09-26,18:14,12
2024-09-26,18:21,10
2024-09-26,18:24,6
2024-09-26,18:25,5
2024-09-26,18:26,9
2024-09-26,18:32,10
2024-09-26,18:32,10
2024-09-26,18:32,9
2024-09-26,18:34,10
2024-09-26,18:36,22
2024-09-26,18:43,15
2024-09-26,18:52,8
2024-09-26,18:56,22
2024-09-26,18:59,12
2024-09-26,19:01,12
2024-09-26,19:05,30
2024-09-26,19:25,0
2024-09-26,19:40,10
2024-09-26,20:00,0
2024-09-26,20:08,10
2024-09-26,20:25,15
2024-09-26,20:46,30
2024-09-26,21:00,16
2024-09-26,21:36,15
2024-09-26,21:45,20
2024-09-26,21:55,30
2024-09-26,22:08,10
2024-09-26,22:23,25
2024-09-26,22:26,19
2024-09-26,22:48,20
2024-09-26,23:03,0
2024-09-26,23:03,7
2024-09-26,23:03,0
2024-09-26,23:33,30
2024-09-26,23:54,20
2024-09-26,00:00,0
2024-09-26,00:17,20
2024-09-26,00:47,10
2024-09-26,01:36,0
2024-09-27,02:06,5
2024-09-27,02:06,0
2024-09-27,03:03,5
2024-09-27,04:21,30
2024-09-27,04:26,0
2024-09-27,04:28,0
2024-09-27,04:37,0
2024-09-27,04:45,6
2024-09-27,05:02,10
2024-09-27,05:14,0
2024-09-27,05:25,15
2024-09-27,06:18,7
2024-09-27,06:26,16
2024-09-27,06:32,16
2024-09-27,06:34,10
2024-09-27,06:37,12
2024-09-27,06:48,0
2024-09-27,07:05,18
2024-09-27,07:14,8
2024-09-27,07:23,12
2024-09-27,07:24,20
2024-09-27,07:44,17
2024-09-27,07:46,13
2024-09-27,07:56,0
2024-09-27,07:58,10
2024-09-27,08:07,20
2024-09-27,08:21,22
2024-09-27,08:25,7
2024-09-27,08:26,10
2024-09-27,08:28,7
2024-09-27,08:30,0
2024-09-27,08:33,20
2024-09-27,08:34,0
2024-09-27,08:35,5
2024-09-27,08:40,10
2024-09-27,08:50,9
2024-09-27,08:51,11
2024-09-27,08:54,8
2024-09-27,09:20,80
2024-09-27,09:20,80
2024-09-27,09:52,80
2024-09-27,09:55,0
2024-09-27,10:07,16
2024-09-27,10:10,10
2024-09-27,10:14,32
2024-09-27,10:16,15
2024-09-27,10:30,23
2024-09-27,10:59,19
2024-09-27,11:33,15
2024-09-27,11:41,22
2024-09-27,11:42,0
2024-09-27,11:51,6
2024-09-27,12:05,24
2024-09-27,12:15,20
2024-09-27,12:17,16
2024-09-27,12:39,8
2024-09-27,13:13,8
2024-09-27,13:20,10
2024-09-27,13:42,13
2024-09-27,13:46,20
2024-09-27,13:48,15
2024-09-27,13:52,0
2024-09-27,13:57,8
2024-09-27,14:03,9
2024-09-27,14:06,20
2024-09-27,14:14,21
2024-09-27,14:16,10
2024-09-27,14:32,15
2024-09-27,14:41,23
2024-09-27,14:49,28
2024-09-27,14:49,30
2024-09-27,15:00,0
2024-09-27,15:13,27
2024-09-27,15:13,16
2024-09-27,15:16,7
2024-09-27,15:16,9
2024-09-27,15:25,10
2024-09-27,15:46,0
2024-09-27,15:52,10
2024-09-27,16:00,0
2024-09-27,16:01,13
2024-09-27,16:02,14
2024-09-27,16:12,0
2024-09-27,16:23,20
2024-09-27,16:24,12
2024-09-27,16:35,3
2024-09-27,16:38,8
2024-09-27,16:53,14
2024-09-27,16:56,15
2024-09-27,16:57,10
2024-09-27,17:08,69
2024-09-27,17:10,8
2024-09-27,17:10,10
2024-09-27,17:13,30
2024-09-27,17:19,25
2024-09-27,17:20,18
2024-09-27,17:21,579
2024-09-27,17:22,10
2024-09-27,17:23,22
2024-09-27,17:27,20
2024-09-27,17:30,10
2024-09-27,17:32,9
2024-09-27,17:35,8
2024-09-27,17:35,22
2024-09-27,17:36,10
2024-09-27,17:58,13
2024-09-27,18:09,10
2024-09-27,18:10,10
2024-09-27,18:35,30
2024-09-27,18:45,15
2024-09-27,18:46,8
2024-09-27,18:50,20
2024-09-27,18:52,8
2024-09-27,18:52,20
2024-09-27,19:06,8
2024-09-27,19:08,69
2024-09-27,19:08,9
2024-09-27,19:10,12
2024-09-27,19:14,24
2024-09-27,19:21,10
2024-09-27,19:22,30
2024-09-27,19:23,0
2024-09-27,19:23,5
2024-09-27,19:27,17
2024-09-27,19:29,10
2024-09-27,19:36,22
2024-09-27,19:39,12
2024-09-27,19:41,15
2024-09-27,19:44,10
2024-09-27,19:47,10
2024-09-27,19:52,10
2024-09-27,19:53,8
2024-09-27,19:55,0
2024-09-27,19:59,30
2024-09-27,19:59,0
2024-09-27,20:04,10
2024-09-27,20:08,17
2024-09-27,20:20,18
2024-09-27,20:24,8
2024-09-27,20:33,12
2024-09-27,20:36,10
2024-09-27,20:38,0
2024-09-27,20:47,7
2024-09-27,20:57,8
2024-09-27,20:59,7
2024-09-27,21:10,7
2024-09-27,21:19,8
2024-09-27,21:30,12
2024-09-27,21:31,20
2024-09-27,21:42,20
2024-09-27,21:46,8
2024-09-27,21:53,10
2024-09-27,21:56,14
2024-09-27,22:24,16
2024-09-27,22:30,12
2024-09-27,22:33,8
2024-09-27,22:38,8
2024-09-27,22:42,10
2024-09-27,22:45,10
2024-09-27,23:22,20
2024-09-27,23:29,10
2024-09-27,23:45,20
2024-09-27,23:51,206
2024-09-27,23:55,224
2024-09-27,00:01,16
2024-09-27,00:25,20
2024-09-27,00:26,10
2024-09-27,00:55,20
2024-09-27,01:14,69
2024-09-28,02:03,30
2024-09-28,02:07,15
2024-09-28,02:25,30
2024-09-28,02:46,30
2024-09-28,04:01,15
2024-09-28,04:02,5
2024-09-28,04:02,5
2024-09-28,04:34,30
2024-09-28,04:57,30
2024-09-28,05:09,15
2024-09-28,05:19,15
2024-09-28,05:23,0
2024-09-28,05:30,10
2024-09-28,05:51,15
2024-09-28,05:56,10
2024-09-28,06:08,15
2024-09-28,06:30,18
2024-09-28,06:37,0
2024-09-28,06:42,18
2024-09-28,06:47,121
2024-09-28,06:56,17
2024-09-28,06:58,30
2024-09-28,07:05,10
2024-09-28,07:21,15
2024-09-28,07:57,22
2024-09-28,08:12,0
2024-09-28,08:39,18
2024-09-28,08:51,6
2024-09-28,08:52,30
2024-09-28,09:10,7
2024-09-28,09:16,15
2024-09-28,09:17,9
2024-09-28,09:17,127
2024-09-28,09:17,9
2024-09-28,09:25,10
2024-09-28,09:42,30
2024-09-28,09:43,9
2024-09-28,09:57,1
2024-09-28,09:58,22
2024-09-28,10:07,12
2024-09-28,10:20,10
2024-09-28,10:20,10
2024-09-28,10:23,15
2024-09-28,10:24,30
2024-09-28,10:32,0
2024-09-28,10:32,12
2024-09-28,10:34,39
2024-09-28,10:37,6
2024-09-28,10:40,7
2024-09-28,10:40,10
2024-09-28,10:47,10
2024-09-28,11:00,0
2024-09-28,11:09,30
2024-09-28,11:17,23
2024-09-28,11:19,0
2024-09-28,11:27,15
2024-09-28,11:27,20
2024-09-28,11:44,30
2024-09-28,11:47,8
2024-09-28,11:51,0
2024-09-28,11:53,0
2024-09-28,11:53,15
2024-09-28,11:53,15
2024-09-28,11:53,9
2024-09-28,11:55,9
2024-09-28,12:00,0
2024-09-28,12:04,10
2024-09-28,12:07,10
2024-09-28,12:18,0
2024-09-28,12:29,15
2024-09-28,12:32,10
2024-09-28,12:33,10
2024-09-28,12:49,9
2024-09-28,12:49,30
2024-09-28,12:54,22
2024-09-28,13:00,0
2024-09-28,13:34,7
2024-09-28,13:37,12
2024-09-28,13:44,7
2024-09-28,13:45,30
2024-09-28,13:47,19
2024-09-28,14:00,0
2024-09-28,14:00,0
2024-09-28,14:00,0
2024-09-28,14:00,0
2024-09-28,14:04,7
2024-09-28,14:36,22
2024-09-28,14:37,12
2024-09-28,14:39,14
2024-09-28,14:39,10
2024-09-28,14:40,8
2024-09-28,14:44,19
2024-09-28,14:47,0
2024-09-28,14:58,10
2024-09-28,15:01,15
2024-09-28,15:09,5
2024-09-28,15:09,14
2024-09-28,15:10,16
2024-09-28,15:18,8
2024-09-28,15:20,15
2024-09-28,15:24,25
2024-09-28,15:29,12
2024-09-28,15:33,0
2024-09-28,15:33,5
2024-09-28,15:52,5
2024-09-28,15:53,8
2024-09-28,16:13,18
2024-09-28,16:16,16
2024-09-28,16:26,10
2024-09-28,16:31,18
2024-09-28,16:44,15
2024-09-28,16:48,20
2024-09-28,16:53,0
2024-09-28,16:54,9
2024-09-28,16:58,22
2024-09-28,17:00,0
2024-09-28,17:00,16
2024-09-28,17:08,10
2024-09-28,17:09,12
2024-09-28,17:09,12
2024-09-28,17:09,10
2024-09-28,17:10,0
2024-09-28,17:14,12
2024-09-28,17:15,8
2024-09-28,17:21,5
2024-09-28,17:35,9
2024-09-28,17:42,8
2024-09-28,17:43,17
2024-09-28,17:46,22
2024-09-28,17:48,15
2024-09-28,18:00,10
2024-09-28,18:03,12
2024-09-28,18:06,6
2024-09-28,18:08,5
2024-09-28,18:14,30
2024-09-28,18:16,20
2024-09-28,18:23,15
2024-09-28,18:29,26
2024-09-28,18:34,8
2024-09-28,18:38,9
2024-09-28,18:40,8
2024-09-28,18:42,30
2024-09-28,18:49,9
2024-09-28,18:53,6
2024-09-28,19:00,30
2024-09-28,19:07,18
2024-09-28,19:09,0
2024-09-28,19:10,22
2024-09-28,19:20,7
2024-09-28,19:26,16
2024-09-28,19:28,20
2024-09-28,19:29,8
2024-09-28,19:36,9
2024-09-28,19:40,15
2024-09-28,19:43,0
2024-09-28,19:49,12
2024-09-28,19:50,10
2024-09-28,19:52,12
2024-09-28,19:54,10
2024-09-28,19:55,7
2024-09-28,20:00,15
2024-09-28,20:06,12
2024-09-28,20:13,24
2024-09-28,20:22,14
2024-09-28,20:35,0
2024-09-28,20:36,20
2024-09-28,20:52,5
2024-09-28,20:54,12
2024-09-28,20:58,13
2024-09-28,20:59,0
2024-09-28,21:15,21
2024-09-28,21:20,9
2024-09-28,21:23,10
2024-09-28,21:33,10
2024-09-28,21:37,10
2024-09-28,21:51,5
2024-09-28,21:56,18
2024-09-28,21:58,10
2024-09-28,22:48,163
2024-09-28,23:00,20
2024-09-28,23:24,15
2024-09-28,23:29,22
2024-09-28,23:34,10
2024-09-28,23:39,20
2024-09-28,00:04,10
2024-09-28,00:18,10
2024-09-28,00:33,0
2024-09-28,00:37,14
2024-09-28,00:47,25
2024-09-28,00:49,5
2024-09-28,00:52,19
2024-09-28,01:19,5
2024-09-28,01:35,0
2024-09-29,02:27,25
2024-09-29,02:36,0
2024-09-29,02:44,0
2024-09-29,04:06,15
2024-09-29,05:02,30
2024-09-29,05:17,25
2024-09-29,05:34,5
2024-09-29,06:28,20
2024-09-29,06:56,12
2024-09-29,07:00,114
2024-09-29,07:34,18
2024-09-29,07:40,20
2024-09-29,07:53,15
2024-09-29,07:54,17
2024-09-29,08:05,32
2024-09-29,08:09,20
2024-09-29,08:10,20
2024-09-29,08:27,28
2024-09-29,08:47,20
2024-09-29,09:17,0
2024-09-29,09:20,8
2024-09-29,09:28,30
2024-09-29,09:39,0
2024-09-29,10:40,10
2024-09-29,10:40,57
2024-09-29,10:42,10
2024-09-29,10:47,12
2024-09-29,10:58,10
2024-09-29,11:00,0
2024-09-29,11:12,24
2024-09-29,11:12,24
2024-09-29,11:26,26
2024-09-29,11:32,15
2024-09-29,11:41,15
2024-09-29,11:48,9
2024-09-29,11:51,30
2024-09-29,12:07,16
2024-09-29,12:16,20
2024-09-29,12:18,12
2024-09-29,12:25,10
2024-09-29,13:00,0
2024-09-29,13:04,0
2024-09-29,13:12,22
2024-09-29,13:16,12
2024-09-29,13:28,18
2024-09-29,14:19,11
2024-09-29,14:41,0
2024-09-29,14:47,0
2024-09-29,14:48,0
2024-09-29,14:48,0
2024-09-29,15:02,12
2024-09-29,15:03,5
2024-09-29,15:03,5
2024-09-29,15:05,12
2024-09-29,15:07,5
2024-09-29,15:12,16
2024-09-29,15:16,10
2024-09-29,15:19,10
2024-09-29,15:21,15
2024-09-29,15:23,20
2024-09-29,15:26,2
2024-09-29,15:37,20
2024-09-29,15:37,9
2024-09-29,16:03,0
2024-09-29,16:08,10
2024-09-29,16:15,0
2024-09-29,16:34,12
2024-09-29,16:34,10
2024-09-29,16:40,8
2024-09-29,16:47,8
2024-09-29,16:58,9
2024-09-29,16:58,9
2024-09-29,17:04,8
2024-09-29,17:16,10
2024-09-29,17:16,20
2024-09-29,17:19,8
2024-09-29,17:31,20
2024-09-29,17:35,14
2024-09-29,17:44,17
2024-09-29,17:51,10
2024-09-29,17:52,16
2024-09-29,18:00,0
2024-09-29,18:22,4
2024-09-29,18:27,10
2024-09-29,18:37,5
2024-09-29,18:39,27
2024-09-29,18:50,10
2024-09-29,19:10,8
2024-09-29,19:12,8
2024-09-29,19:31,22
2024-09-29,19:34,8
2024-09-29,20:30,0
2024-09-29,21:11,20
2024-09-29,21:14,10
2024-09-29,21:15,8
2024-09-29,21:15,4
2024-09-29,21:19,10
2024-09-29,21:39,18
2024-09-29,21:40,66
2024-09-29,21:40,15
2024-09-29,21:52,44
2024-09-29,22:00,17
2024-09-29,22:03,0
2024-09-29,22:07,18
2024-09-29,22:11,0
2024-09-29,23:26,15
2024-09-29,23:36,24
2024-09-29,00:03,20
2024-09-29,00:10,10
2024-09-29,00:17,14
2024-09-29,00:33,24
2024-09-29,01:29,20
2024-09-29,01:30,20
2024-09-29,01:50,20
2024-09-30,04:25,17
2024-09-30,04:28,0
2024-09-30,05:26,7
2024-09-30,05:37,26
2024-09-30,05:40,10
2024-09-30,05:46,20
2024-09-30,05:53,20
2024-09-30,05:57,16
2024-09-30,06:00,25
2024-09-30,06:03,0
2024-09-30,06:05,24
2024-09-30,06:06,10
2024-09-30,06:08,15
2024-09-30,06:10,24
2024-09-30,06:12,7
2024-09-30,06:14,22
2024-09-30,06:29,19
2024-09-30,07:32,6
2024-09-30,07:49,10
2024-09-30,07:57,36
2024-09-30,07:58,21
2024-09-30,07:58,6
2024-09-30,08:03,18
2024-09-30,08:30,9
2024-09-30,08:31,17
2024-09-30,08:39,24
2024-09-30,08:50,30
2024-09-30,09:05,20
2024-09-30,09:15,13
2024-09-30,09:16,45
2024-09-30,09:20,30
2024-09-30,09:21,9
2024-09-30,09:24,23
2024-09-30,09:29,6
2024-09-30,09:38,10
2024-09-30,09:43,10
2024-09-30,09:50,9
